4	1.379310345
8	1.379310345
16	1.379310345
32	1.379310345
65	2.429708223
131	2.942879705
262	3.403547338
524	8.289686519
1048	10.96423526
2097	12.36005393
4194	13.07176081
8388	14.47398536
16777	36.8513158
33554	48.32866474
67108	54.1400533
