4	0.5
8	0.5
16	0.5
32	0.5
65	3.8
131	5.41221374
262	6.869529748
524	22.45020686
1048	30.97896393
2097	35.43009804
4194	37.69967997
8388	40.20002638
16777	69.59865971
33554	84.67324114
67108	92.30505842
